DIAG_PRINC,TOTAL_OCORRENCIAS,valor_total,idade_media,sexo_majoritario,total_masculino,total_feminino,total_ignorado,descricao_cid
T02 ,1,714.46,65.0,Masculino,1,0,0,Fraturas envolvendo multiplas regioes do corpo
Q179,1,392.75,70.0,Feminino,0,1,0,Outras malformacoes congenitas da orelha
H813,1,63.27,14.0,Feminino,0,1,0,Transtornos da funcao vestibular
B180,1,203.11,54.0,Feminino,0,1,0,Hepatite viral cronica
N081,1,331.54,51.0,Feminino,0,1,0,Transtornos glomerulares em doencas classificadas em outra parte
B580,1,255.19,26.0,Masculino,1,0,0,Toxoplasmose
D299,1,203.06,62.0,Masculino,1,0,0,Neoplasia benigna dos orgaos genitais masculinos
T335,1,946.92,2.0,Masculino,1,0,0,Geladura superficial
O679,1,637.19,32.0,Feminino,0,1,0,Trabalho de parto e parto complicados por hemorragia intraparto nao classificados em outra parte
J94 ,1,488.12,44.0,Masculino,1,0,0,Outras afeccoes pleurais
T193,1,255.51,43.0,Feminino,0,1,0,Corpo estranho no trato geniturinario
I082,1,24271.5,30.0,Masculino,1,0,0,Doencas de multiplas valvas
A440,1,10258.98,49.0,Masculino,1,0,0,Bartonelose
A938,1,182.45,15.0,Masculino,1,0,0,Outras febres por virus transmitidas por artropodes nao classificadas em outra parte
B86 ,1,397.66,3.0,Masculino,1,0,0,Escabiose [sarna]
T529,1,233.16,36.0,Masculino,1,0,0,Efeito toxico de solventes organicos
B217,1,1837.62,50.0,Masculino,1,0,0,"Doenca pelo virus da imunodeficiencia humana [HIV], resultando em neoplasias malignas"
Z955,1,310.48,66.0,Masculino,1,0,0,Presenca de implantes e enxertos cardiacos e vasculares
T71 ,1,55.27,1.0,Masculino,1,0,0,Asfixia
R07 ,1,44.22,66.0,Masculino,1,0,0,Dor de garganta e no peito
M182,1,199.33,58.0,Feminino,0,1,0,Artrose da primeira articulacao carpometacarpiana
M99 ,1,14005.54,57.0,Feminino,0,1,0,Lesoes biomecanicas nao classificadas em outra parte
N012,1,848.66,35.0,Feminino,0,1,0,Sindrome nefritica rapidamente progressiva
Z921,1,44.22,26.0,Masculino,1,0,0,Historia pessoal de tratamento medico
O602,1,467.4,23.0,Feminino,0,1,0,Trabalho de parto pre-termo
K103,1,1342.03,57.0,Masculino,1,0,0,Outras doencas dos maxilares
P242,1,4763.01,1.0,Feminino,0,1,0,Sindrome de aspiracao neonatal
Q409,1,366.74,1.0,Masculino,1,0,0,Outras malformacoes congenitas do trato digestivo superior
F34 ,1,1710.0,24.0,Feminino,0,1,0,Transtornos de humor [afetivos] persistentes
T110,1,189.67,77.0,Feminino,0,1,0,"Outros traumatismos de membro superior, nivel nao especificado"
E64 ,1,478.78,5.0,Feminino,0,1,0,Sequelas de desnutricao e de outras deficiencias nutricionais
E89 ,1,44.22,56.0,Masculino,1,0,0,"Transtornos endocrinos e metabolicos pos-procedimentos, nao classificados em outra parte"
M183,1,223.33,68.0,Feminino,0,1,0,Artrose da primeira articulacao carpometacarpiana
K283,1,637.68,42.0,Masculino,1,0,0,Ulcera gastrojejunal
I88 ,1,261.18,14.0,Feminino,0,1,0,Linfadenite inespecifica
O65 ,1,688.11,27.0,Feminino,0,1,0,Obstrucao do trabalho de parto devida a anormalidade pelvica da mae
H103,1,55.27,6.0,Feminino,0,1,0,Conjuntivite
D802,1,436.64,64.0,Masculino,1,0,0,Imunodeficiencia com predominancia de defeitos de anticorpos
A920,1,237.95,40.0,Feminino,0,1,0,Outras febres virais transmitidas por mosquitos
Q261,1,986.41,0.0,Masculino,1,0,0,Malformacoes congenitas das grandes veias
I431,1,44.22,86.0,Feminino,0,1,0,Cardiomiopatia em doencas classificadas em outra parte
F459,1,439.75,58.0,Feminino,0,1,0,Transtornos somatoformes
P542,1,12393.26,11.0,Feminino,0,1,0,Outras hemorragias neonatais
G04 ,1,68.22,43.0,Masculino,1,0,0,"Encefalite, mielite e encefalomielite"
C51 ,1,4062.68,65.0,Feminino,0,1,0,Neoplasia maligna da vulva
F605,1,513.0,14.0,Feminino,0,1,0,Transtornos especificos da personalidade
A561,1,68.22,82.0,Feminino,0,1,0,Outras infeccoes causadas por clamidias transmitidas por via sexual
G129,1,5570.75,7.0,Masculino,1,0,0,Atrofia muscular espinal e sindromes correlatas
S232,1,2051.96,29.0,Masculino,1,0,0,"Luxacao, entorse e distensao de articulacoes e dos ligamentos do torax"
M18 ,1,151.66,54.0,Feminino,0,1,0,Artrose da primeira articulacao carpometacarpiana
O302,1,748.95,41.0,Feminino,0,1,0,Gestacao multipla
Z128,1,329.48,37.0,Masculino,1,0,0,"Exame especial de rastreamento (""screening"") de neoplasias"
R092,1,8954.73,61.0,Feminino,0,1,0,Outros sintomas e sinais relativos aos aparelhos circulatorio e respiratorio
L21 ,1,588.12,78.0,Masculino,1,0,0,Dermatite seborreica
K12 ,1,174.42,18.0,Feminino,0,1,0,Estomatite e lesoes correlatas
O99 ,1,109.23,17.0,Feminino,0,1,0,"Outras doencas da mae, classificadas em outra parte, mas que complicam a gravidez o parto e o puerperio"
M123,1,214.7,26.0,Feminino,0,1,0,Outras artropatias especificadas
S396,1,6094.38,35.0,Masculino,1,0,0,"Outros traumatismos e os nao especificados do abdome, do dorso e da pelve"
C632,1,459.5,4.0,Masculino,1,0,0,Neoplasia maligna de outros orgaos genitais masculinos e dos nao especificados
G038,1,49.22,47.0,Masculino,1,0,0,Meningite devida a outras causas e a causas nao especificadas
R490,1,163.1,50.0,Feminino,0,1,0,Disturbios da voz
S609,1,1122.78,20.0,Masculino,1,0,0,Traumatismo superficial do punho e da mao
K143,1,718.1,5.0,Masculino,1,0,0,Doencas da lingua
T453,1,934.39,1.0,Feminino,0,1,0,"Intoxicacao por substancias de acao essencialmente sistemica e substancias hematologicas, nao classificadas em outra parte"
N057,1,331.54,45.0,Feminino,0,1,0,Sindrome nefritica nao especificada
Q388,1,422.74,10.0,Masculino,1,0,0,"Outras malformacoes congenitas da lingua, da boca e da faringe"
F16 ,1,164.79,22.0,Masculino,1,0,0,Transtornos mentais e comportamentais devidos ao uso de alucinogenos
G44 ,1,44.22,40.0,Feminino,0,1,0,Outras sindromes de algias cefalicas
T853,1,2811.57,48.0,Masculino,1,0,0,"Complicacoes de outros dispositivos proteticos, implantes e enxertos internos"
N011,1,451.66,1.0,Masculino,1,0,0,Sindrome nefritica rapidamente progressiva
Q714,1,366.37,24.0,Masculino,1,0,0,"Defeitos, por reducao, do membro superior"
P744,1,523.62,4.0,Masculino,1,0,0,Outros disturbios eletroliticos e metabolicos transitorios do periodo neonatal
P546,1,3400.89,4.0,Feminino,0,1,0,Outras hemorragias neonatais
D041,1,560.33,71.0,Feminino,0,1,0,Carcinoma in situ da pele
L403,1,307.39,62.0,Masculino,1,0,0,Psoriase
I33 ,1,2129.77,53.0,Masculino,1,0,0,Endocardite aguda e subaguda
R290,1,44.22,59.0,Masculino,1,0,0,Outros sintomas e sinais relativos aos sistemas nervoso e osteomuscular
Z030,1,622.68,46.0,Feminino,0,1,0,Observacao e avaliacao medica por doencas e afeccoes suspeitas
F065,1,325.0,18.0,Feminino,0,1,0,Outros transtornos mentais devidos a lesao e disfuncao cerebral e a doenca fisica
M121,1,230.7,67.0,Masculino,1,0,0,Outras artropatias especificadas
C913,1,468.38,7.0,Masculino,1,0,0,Leucemia linfoide
I518,1,1138.35,80.0,Masculino,1,0,0,Complicacoes de cardiopatias e doencas cardiacas mal definidas
F45 ,1,1162.08,48.0,Feminino,0,1,0,Transtornos somatoformes
S911,1,2262.89,61.0,Masculino,1,0,0,Ferimentos do tornozelo e do pe
B344,1,190.39,54.0,Masculino,1,0,0,"Doencas por virus, de localizacao nao especificada"
M60 ,1,103.47,4.0,Masculino,1,0,0,Miosite
A88 ,1,1639.76,61.0,Masculino,1,0,0,Outras infeccoes virais do sistema nervoso central nao classificadas em outra parte
D12 ,1,330.32,85.0,Feminino,0,1,0,"Neoplasia benigna do colon, reto, canal anal e anus"
G374,1,359.91,6.0,Feminino,0,1,0,Outras doencas desmielinizantes do sistema nervoso central
Q66 ,1,53.08,19.0,Feminino,0,1,0,Deformidades congenitas do pe
E127,1,960.8,35.0,Feminino,0,1,0,Diabetes mellitus relacionado com a desnutricao
H499,1,352.0,43.0,Masculino,1,0,0,Estrabismo paralitico
N075,1,1915.24,61.0,Feminino,0,1,0,Nefropatia hereditaria nao classificada em outra parte
P043,1,2002.7,2.0,Feminino,0,1,0,Feto e recem-nascido afetados por influencias nocivas transmitidas ao feto via placenta ou leite materno
M246,1,609.08,43.0,Masculino,1,0,0,Outros transtornos articulares especificos
H958,1,376.75,3.0,Feminino,0,1,0,"Transtornos do ouvido e da apofise mastoide pos-procedimentos, nao classificados em outra parte"
N035,1,339.15,82.0,Masculino,1,0,0,Sindrome nefritica cronica
A811,1,1313.04,23.0,Masculino,1,0,0,Infeccoes por virus atipicos do sistema nervoso central
G052,1,4257.27,59.0,Feminino,0,1,0,"Encefalite, mielite e encefalomielite em doencas classificadas em outra parte"
D023,1,174.42,49.0,Masculino,1,0,0,Carcinoma in situ do ouvido medio e do aparelho respiratorio
Q399,1,542.92,7.0,Masculino,1,0,0,Malformacoes congenitas do esofago
S048,1,1509.63,45.0,Masculino,1,0,0,Traumatismo dos nervos cranianos
S59 ,1,40.38,73.0,Masculino,1,0,0,Outros traumatismos do antebraco e os nao especificados
F450,1,1071.2,57.0,Feminino,0,1,0,Transtornos somatoformes
L879,1,366.76,48.0,Feminino,0,1,0,Transtornos da eliminacao transepidermica
L400,1,269.28,15.0,Masculino,1,0,0,Psoriase
S94 ,1,53.08,34.0,Masculino,1,0,0,Traumatismo dos nervos ao nivel do tornozelo e do pe
B872,1,894.93,73.0,Feminino,0,1,0,Miiase
J06 ,1,361.26,26.0,Masculino,1,0,0,Infeccoes agudas das vias aereas superiores de localizacoes multiplas e nao especificadas
E060,1,12884.27,10.0,Masculino,1,0,0,Tireoidite
T811,1,1663.99,74.0,Feminino,0,1,0,Complicacoes de procedimentos nao classificadas em outra parte
T934,1,977.16,20.0,Masculino,1,0,0,Sequelas de traumatismos do membro inferior
J385,1,19192.58,67.0,Feminino,0,1,0,Doencas das cordas vocais e da laringe nao classificadas em outra parte
F958,1,0.0,13.0,Masculino,1,0,0,Tiques
F681,1,0.0,65.0,Masculino,1,0,0,Outros transtornos da personalidade e do comportamento do adulto
E340,1,8878.57,0.0,Feminino,0,1,0,Outros transtornos endocrinos
Z500,1,2459.21,74.0,Feminino,0,1,0,Cuidados envolvendo o uso de procedimentos de reabilitacao
P362,1,398.83,2.0,Masculino,1,0,0,Septicemia bacteriana do recem-nascido
R481,1,1257.76,71.0,Masculino,1,0,0,"Dislexia e outras disfuncoes simbolicas, nao classificadas em outra parte"
A871,1,48.22,84.0,Masculino,1,0,0,Meningite viral
Q107,1,4466.84,25.0,Masculino,1,0,0,"Malformacoes congenitas das palpebras, do aparelho lacrimal e da orbita"
T671,1,52.22,94.0,Masculino,1,0,0,Efeitos do calor e da luz
K41 ,1,739.97,21.0,Feminino,0,1,0,Hernia femoral
A05 ,1,371.15,2.0,Masculino,1,0,0,"Outras intoxicacoes alimentares bacterianas, nao classificadas em outra parte"
H94 ,1,301.2,55.0,Feminino,0,1,0,Outros transtornos do ouvido em doencas classificadas em outra parte
E806,1,155.42,2.0,Masculino,1,0,0,Disturbios do metabolismo da porfirina e da bilirrubina
R871,1,243.54,61.0,Masculino,1,0,0,Achados anormais de material proveniente dos orgaos genitais femininos
S447,1,489.04,31.0,Masculino,1,0,0,Traumatismo de nervos ao nivel do ombro e do braco
J661,1,1601.34,36.0,Masculino,1,0,0,Doencas das vias aereas devida a poeiras organicas especificas
L00 ,1,292.62,31.0,Feminino,0,1,0,Sindrome da pele escaldada estafilococica do recem-nascido
C79 ,1,367.44,49.0,Masculino,1,0,0,Neoplasia maligna secundaria de outras localizacoes
C77 ,1,3944.92,68.0,Feminino,0,1,0,Neoplasia maligna secundaria e nao especificada dos ganglios linfaticos
T793,1,90.32,43.0,Masculino,1,0,0,Algumas complicacoes precoces dos traumatismos nao classificadas em outra parte
J300,1,205.12,73.0,Feminino,0,1,0,Rinite alergica e vasomotora
Z980,1,919.99,45.0,Feminino,0,1,0,Outros estados pos-cirurgicos
N892,1,451.66,55.0,Feminino,0,1,0,Outros transtornos nao-inflamatorios da vagina
Z616,1,47.27,2.0,Feminino,0,1,0,Problemas relacionados com eventos negativos de vida na infancia
N056,1,170.01,28.0,Masculino,1,0,0,Sindrome nefritica nao especificada
H493,1,572.55,74.0,Feminino,0,1,0,Estrabismo paralitico
B889,1,536.78,76.0,Masculino,1,0,0,Outras infestacoes
G711,1,247.46,82.0,Feminino,0,1,0,Transtornos primarios dos musculos
G549,1,151.0,48.0,Masculino,1,0,0,Transtornos das raizes e dos plexos nervosos
I072,1,1077.35,62.0,Masculino,1,0,0,Doencas reumaticas da valva tricuspide
S598,1,483.1,35.0,Feminino,0,1,0,Outros traumatismos do antebraco e os nao especificados
Z468,1,100.38,94.0,Feminino,0,1,0,Colocacao e ajustamento de outros aparelhos
T440,1,136.95,30.0,Masculino,1,0,0,Intoxicacao por drogas que afetam principalmente o sistema nervoso autonomo
G82 ,1,5917.59,39.0,Masculino,1,0,0,Paraplegia e tetraplegia
A665,1,396.22,49.0,Feminino,0,1,0,Bouba
M80 ,1,346.35,67.0,Feminino,0,1,0,Osteoporose com fratura patologica
A664,1,347.64,56.0,Masculino,1,0,0,Bouba
M538,1,2839.79,65.0,Masculino,1,0,0,Outras dorsopatias nao classificadas em outra parte
O289,1,723.18,26.0,Feminino,0,1,0,"Achados anormais do rastreamento [""screening""] antenatal da mae"
I52 ,1,827.34,54.0,Masculino,1,0,0,Outras afeccoes cardiacas em doencas classificadas em outra parte
D748,1,265.51,31.0,Feminino,0,1,0,Metemoglobinemia
K036,1,555.17,37.0,Masculino,1,0,0,Outras doencas dos tecidos dentarios duros
B021,1,2261.68,38.0,Masculino,1,0,0,Herpes zoster [Zona]
H311,1,1076.79,13.0,Feminino,0,1,0,Outros transtornos da coroide
N027,1,371.54,68.0,Masculino,1,0,0,Hematuria recidivante e persistente
S80 ,1,52.22,66.0,Masculino,1,0,0,Traumatismo superficial da perna
Z515,1,60.22,83.0,Feminino,0,1,0,Outros cuidados medicos
S601,1,403.45,51.0,Masculino,1,0,0,Traumatismo superficial do punho e da mao
D420,1,901.28,69.0,Feminino,0,1,0,Neoplasia de comportamento incerto ou desconhecido das meninges
R93 ,1,63.27,5.0,Masculino,1,0,0,Achados anormais de exames para diagnostico por imagem de outras estruturas do corpo
Z915,1,52.22,35.0,Masculino,1,0,0,"Historia pessoal de fatores de risco, nao classificados em outra parte"
L250,1,326.51,2.0,Masculino,1,0,0,Dermatite de contato nao especificada
L93 ,1,177.1,39.0,Feminino,0,1,0,Lupus eritematoso
O052,1,822.09,25.0,Feminino,0,1,0,Outros tipos de aborto
T190,1,2621.34,25.0,Masculino,1,0,0,Corpo estranho no trato geniturinario
Q164,1,376.75,1.0,Feminino,0,1,0,Malformacoes congenitas do ouvido causando comprometimento da audicao
Z860,1,2126.18,52.0,Masculino,1,0,0,Historia pessoal de algumas outras doencas
O872,1,688.11,26.0,Feminino,0,1,0,Complicacoes venosas no puerperio
P158,1,5862.67,0.0,Feminino,0,1,0,Outros traumatismos de parto
Q361,1,1475.21,1.0,Feminino,0,1,0,Fenda labial
O037,1,142.84,20.0,Feminino,0,1,0,Aborto espontaneo
B45 ,1,656.92,41.0,Feminino,0,1,0,Criptococose
H210,1,40.38,9.0,Masculino,1,0,0,Outros transtornos da iris e do corpo ciliar
H57 ,1,44.22,38.0,Masculino,1,0,0,Outros transtornos do olho e anexos
E221,1,269.7,38.0,Masculino,1,0,0,Hiperfuncao da hipofise
S14 ,1,1854.99,26.0,Masculino,1,0,0,Traumatismo de nervos e da medula espinhal ao nivel cervical
B011,1,182.42,4.0,Masculino,1,0,0,Varicela [Catapora]
H819,1,44.22,18.0,Masculino,1,0,0,Transtornos da funcao vestibular
T792,1,1408.01,79.0,Feminino,0,1,0,Algumas complicacoes precoces dos traumatismos nao classificadas em outra parte
Q268,1,626.41,34.0,Feminino,0,1,0,Malformacoes congenitas das grandes veias
N942,1,149.24,27.0,Feminino,0,1,0,Dor e outras afeccoes associadas com os orgaos genitais femininos e com o ciclo menstrual
M112,1,238.7,40.0,Feminino,0,1,0,Outras artropatias por deposicao de cristais
G81 ,1,44.22,21.0,Masculino,1,0,0,Hemiplegia
P549,1,6074.46,11.0,Feminino,0,1,0,Outras hemorragias neonatais
D449,1,85.54,18.0,Masculino,1,0,0,Neoplasia de comportamento incerto ou desconhecido das glandulas endocrinas
C468,1,14841.47,74.0,Masculino,1,0,0,Sarcoma de Kaposi
Z743,1,44.22,38.0,Masculino,1,0,0,Problemas relacionados com a dependencia de uma pessoa que oferece cuidados de saude
K224,1,623.73,82.0,Masculino,1,0,0,Outras doencas do esofago
B691,1,239.01,60.0,Masculino,1,0,0,Cisticercose
D159,1,781.93,43.0,Feminino,0,1,0,Neoplasia benigna de outros orgaos intratoracicos e dos nao especificados
K000,1,328.34,21.0,Masculino,1,0,0,Disturbios do desenvolvimento e da erupcao dos dentes
F134,1,57.0,34.0,Masculino,1,0,0,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnoticos
F171,1,741.0,35.0,Masculino,1,0,0,Transtornos mentais e comportamentais devidos ao uso de fumo
F48 ,1,285.0,36.0,Masculino,1,0,0,Outros transtornos neuroticos
T886,1,199.33,59.0,Feminino,0,1,0,Outras complicacoes de cuidados medicos e cirurgicos nao classificadas em outra parte
P832,1,2675.24,4.0,Masculino,1,0,0,Outras afeccoes comprometendo o tegumento especificas do feto e do recem-nascido
K265,1,691.63,52.0,Masculino,1,0,0,Ulcera duodenal
T43 ,1,136.95,38.0,Masculino,1,0,0,Intoxicacao por drogas psicotropicas nao classificadas em outra parte
L732,1,316.62,32.0,Feminino,0,1,0,Outras afeccoes foliculares
T379,1,47.27,4.0,Masculino,1,0,0,Intoxicacao por outras substancias antiinfecciosas ou antiparasitarias sistemicas
M809,1,995.02,83.0,Feminino,0,1,0,Osteoporose com fratura patologica
I412,1,23360.66,52.0,Feminino,0,1,0,Miocardite em doencas classificadas em outra parte
J04 ,1,44.22,53.0,Masculino,1,0,0,Laringite e traqueite agudas
L048,1,241.09,1.0,Masculino,1,0,0,Linfadenite aguda
R010,1,131.13,0.0,Feminino,0,1,0,Sopros e outros ruidos cardiacos
T392,1,888.04,34.0,Feminino,0,1,0,"Intoxicacao por analgesicos, antipireticos e anti-reumaticos nao-opiaceos"
E778,1,139.42,2.0,Masculino,1,0,0,Disturbios do metabolismo de glicoproteinas
O430,1,672.11,23.0,Feminino,0,1,0,Transtornos da placenta
M436,1,260.44,39.0,Masculino,1,0,0,Outras dorsopatias deformantes
P031,1,5745.09,0.0,Masculino,1,0,0,Feto e recem-nascido afetados por outras complicacoes do trabalho de parto e do parto
H680,1,604.93,30.0,Feminino,0,1,0,Salpingite e obstrucao da trompa de Eustaquio
I789,1,555.25,66.0,Masculino,1,0,0,Doencas dos capilares
O849,1,625.91,33.0,Feminino,0,1,0,Parto multiplo
S709,1,44.22,63.0,Feminino,0,1,0,Traumatismo superficial do quadril e da coxa
L640,1,487.21,67.0,Feminino,0,1,0,Alopecia androgenica
P834,1,391.74,24.0,Feminino,0,1,0,Outras afeccoes comprometendo o tegumento especificas do feto e do recem-nascido
K068,1,349.3,80.0,Masculino,1,0,0,Outros transtornos da gengiva e do rebordo alveolar sem dentes
T059,1,176.95,24.0,Masculino,1,0,0,Amputacoes traumaticas envolvendo multiplas regioes do corpo
S842,1,1054.05,8.0,Masculino,1,0,0,Traumatismo de nervos perifericos da perna
L540,1,312.77,96.0,Masculino,1,0,0,Eritema em doencas classificadas em outra parte
Z711,1,328.34,21.0,Masculino,1,0,0,"Pessoas em contato com os servicos de saude para outros aconselhamentos e conselho medico, nao classificados em outra parte"
F444,1,0.0,47.0,Feminino,0,1,0,Transtornos dissociativos [de conversao]
D097,1,397.38,68.0,Feminino,0,1,0,Carcinoma in situ de outras localizacoes e das nao especificadas
H208,1,671.51,58.0,Masculino,1,0,0,Iridociclite
N070,1,449.09,5.0,Masculino,1,0,0,Nefropatia hereditaria nao classificada em outra parte
B377,1,640.27,30.0,Feminino,0,1,0,Candidiase
R222,1,44.22,67.0,Masculino,1,0,0,"Tumefacao, massa ou tumoracao localizadas da pele e do tecido subcutaneo"
J929,1,5646.33,66.0,Masculino,1,0,0,Placas pleurais
F844,1,906.39,10.0,Masculino,1,0,0,Transtornos globais do desenvolvimento
J631,1,482.87,67.0,Masculino,1,0,0,Pneumoconiose devida a outras poeiras inorganicas
B003,1,497.25,45.0,Masculino,1,0,0,Infeccoes pelo virus do herpes [herpes simples]
K31 ,1,1013.01,37.0,Feminino,0,1,0,Outras doencas do estomago e do duodeno
M438,1,1238.42,68.0,Masculino,1,0,0,Outras dorsopatias deformantes
N51 ,1,430.93,46.0,Masculino,1,0,0,Transtornos dos orgaos genitais masculinos em doencas classificadas em outra parte
N75 ,1,220.76,25.0,Feminino,0,1,0,Doencas da glandula de Bartholin
Z008,1,47.27,12.0,Masculino,1,0,0,Exame geral e investigacao de pessoas sem queixas ou diagnostico relatado
G531,1,360.07,5.0,Masculino,1,0,0,Transtornos dos nervos cranianos em doencas classificadas em outra parte
